measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Estonia,Male,20-24 years,All causes,Number,2019,35.1996024153089,42.8118620650276,28.671007841266
Deaths,Estonia,Male,20-24 years,All causes,Rate,2019,107.837837124262,131.158828269802,87.8367726230393
Deaths,Estonia,Male,20-24 years,Prostate cancer,Number,2019,0.00956710423784989,0.0218724128347358,0.00546693354778784
Deaths,Estonia,Male,20-24 years,Prostate cancer,Rate,2019,0.0293098716394419,0.0670085322259497,0.0167485496722288
Deaths,Estonia,Both,25-29 years,All causes,Number,2019,89.2604009010168,107.244534291119,73.9421787686085
Deaths,Estonia,Both,25-29 years,All causes,Rate,2019,102.58989822008,123.259650937334,84.9841645059891
Deaths,Estonia,Female,25-29 years,All causes,Number,2019,16.8457927846541,22.3995230791777,12.5040642232644
Deaths,Estonia,Female,25-29 years,All causes,Rate,2019,40.6668414081557,54.0739082050835,30.1856257657468
Deaths,Estonia,Female,25-29 years,Breast cancer,Number,2019,0.223292613483945,0.33953324603222,0.140289722151755
Deaths,Estonia,Female,25-29 years,Breast cancer,Rate,2019,0.539042918089097,0.819655378983823,0.33866853017074
Deaths,Estonia,Male,25-29 years,All causes,Number,2019,72.4146081163627,84.8450112119412,61.4379792624196
Deaths,Estonia,Male,25-29 years,All causes,Rate,2019,158.86282339751,186.132582678118,134.782347144405
Deaths,Estonia,Male,25-29 years,Prostate cancer,Number,2019,0.0189999517801384,0.0409859645649122,0.0110412435838599
Deaths,Estonia,Male,25-29 years,Prostate cancer,Rate,2019,0.0416820039868076,0.089914814425144,0.0242222277407491
Deaths,Estonia,Both,30-34 years,All causes,Number,2019,138.742770749127,167.062321066786,114.555295549686
Deaths,Estonia,Both,30-34 years,All causes,Rate,2019,140.987453568121,169.765178446489,116.408655565179
Deaths,Estonia,Female,30-34 years,All causes,Number,2019,26.0970313652264,34.3308000166553,19.5740438772556
Deaths,Estonia,Female,30-34 years,All causes,Rate,2019,55.3529127440676,72.8170860187594,41.5173790314705
Deaths,Estonia,Female,30-34 years,Breast cancer,Number,2019,1.32219530351439,1.99656821784587,0.83998806538297
Deaths,Estonia,Female,30-34 years,Breast cancer,Rate,2019,2.80443243684675,4.23480605143696,1.78165038921462
Deaths,Estonia,Male,30-34 years,All causes,Number,2019,112.645739383901,132.73152105013,94.9772392967771
