measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Estonia,Male,55-59 years,Prostate cancer,Rate,2019,192.405576609535,318.965512821354,95.1886599952892
Incidence,Estonia,Female,60-64 years,Breast cancer,Number,2019,101.616748412381,142.894046498916,69.4702331093042
Incidence,Estonia,Female,60-64 years,Breast cancer,Rate,2019,216.716179569049,304.747517749093,148.15789472147
Incidence,Estonia,Male,60-64 years,Prostate cancer,Number,2019,164.872471020346,267.392583437435,85.9238010829585
Incidence,Estonia,Male,60-64 years,Prostate cancer,Rate,2019,438.22625740368,710.72174979914,228.382977081943
Incidence,Estonia,Female,65-69 years,Breast cancer,Number,2019,106.667270411525,147.76810099634,72.9672943610669
Incidence,Estonia,Female,65-69 years,Breast cancer,Rate,2019,236.170905987398,327.171832125295,161.5561357314
Incidence,Estonia,Male,65-69 years,Prostate cancer,Number,2019,250.083880193827,395.66127400907,134.47821010593
Incidence,Estonia,Male,65-69 years,Prostate cancer,Rate,2019,788.068398799409,1246.81425461567,423.769927231827
Incidence,Estonia,Female,70-74 years,Breast cancer,Number,2019,91.9204997158668,126.607146786376,64.0544067083281
Incidence,Estonia,Female,70-74 years,Breast cancer,Rate,2019,253.932310468915,349.754901297518,176.951643446665
Incidence,Estonia,Male,70-74 years,Prostate cancer,Number,2019,225.834098201675,335.091989666923,116.574814163637
Incidence,Estonia,Male,70-74 years,Prostate cancer,Rate,2019,1018.64562069362,1511.4634615491,525.821498509566
Incidence,Estonia,Female,75-79 years,Breast cancer,Number,2019,78.0865082092773,108.343701956813,55.4875987221611
Incidence,Estonia,Female,75-79 years,Breast cancer,Rate,2019,228.171218945225,316.583685292606,162.13649870023
Incidence,Estonia,Male,75-79 years,Prostate cancer,Number,2019,211.215701861444,307.859004743505,107.85433112323
Incidence,Estonia,Male,75-79 years,Prostate cancer,Rate,2019,1224.98867857366,1785.49128726774,625.52326080265
Incidence,Estonia,Female,80-84 years,Breast cancer,Number,2019,72.769701657166,101.976949114922,49.6035715898037
