measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Estonia,Female,35 to 39,Breast cancer,Rate,2019,6.618611634,9.586412441,4.304165593
Deaths,Estonia,Male,40 to 44,Breast cancer,Number,2019,0.051319261,0.107726252,0.02253687
Deaths,Estonia,Female,40 to 44,Breast cancer,Number,2019,5.800274498,8.397598123,3.949412143
Deaths,Estonia,Male,40 to 44,Breast cancer,Rate,2019,0.112600759,0.236364621,0.04944866
Deaths,Estonia,Female,40 to 44,Breast cancer,Rate,2019,13.19456682,19.10300445,8.98419246
Deaths,Estonia,Male,45 to 49,Breast cancer,Number,2019,0.072423679,0.129649447,0.034613832
Deaths,Estonia,Female,45 to 49,Breast cancer,Number,2019,9.674119417,13.39989663,6.712495958
Deaths,Estonia,Male,45 to 49,Breast cancer,Rate,2019,0.16094197,0.288110707,0.076919847
Deaths,Estonia,Female,45 to 49,Breast cancer,Rate,2019,21.54624454,29.84431319,14.95010276
Deaths,Estonia,Male,50 to 54,Breast cancer,Number,2019,0.109686311,0.209544498,0.05158983
Deaths,Estonia,Female,50 to 54,Breast cancer,Number,2019,15.66031626,21.69395252,11.06960389
Deaths,Estonia,Male,50 to 54,Breast cancer,Rate,2019,0.276193636,0.527639741,0.12990484
Deaths,Estonia,Female,50 to 54,Breast cancer,Rate,2019,37.26440524,51.62170575,26.34060504
Deaths,Estonia,Male,55 to 59,Breast cancer,Number,2019,0.120181808,0.200499381,0.064978559
Deaths,Estonia,Female,55 to 59,Breast cancer,Number,2019,22.13910706,30.12515904,15.79106923
Deaths,Estonia,Male,55 to 59,Breast cancer,Rate,2019,0.292244224,0.48755121,0.158007345
Deaths,Estonia,Female,55 to 59,Breast cancer,Rate,2019,47.69196962,64.8954886,34.01705372
Deaths,Estonia,Male,60 to 64,Breast cancer,Number,2019,0.328767795,0.571766128,0.170810338
Deaths,Estonia,Female,60 to 64,Breast cancer,Number,2019,26.68132547,36.65616911,18.94704929
Deaths,Estonia,Male,60 to 64,Breast cancer,Rate,2019,0.873855287,1.519737824,0.454008937
Deaths,Estonia,Female,60 to 64,Breast cancer,Rate,2019,56.90277451,78.175941,40.40802525
Deaths,Estonia,Male,65 to 69,Breast cancer,Number,2019,0.374624006,0.663266186,0.19394553
Deaths,Estonia,Female,65 to 69,Breast cancer,Number,2019,30.92004792,41.29400161,22.13666826
Deaths,Estonia,Male,65 to 69,Breast cancer,Rate,2019,1.180521273,2.090095213,0.611164315
Deaths,Estonia,Female,65 to 69,Breast cancer,Rate,2019,68.45975998,91.42862412,49.01256945
Deaths,Estonia,Male,70 to 74,Breast cancer,Number,2019,0.279352987,0.484385207,0.138878574
Deaths,Estonia,Female,70 to 74,Breast cancer,Number,2019,31.45189911,41.43172888,23.018951
Deaths,Estonia,Male,70 to 74,Breast cancer,Rate,2019,1.260047526,2.184864348,0.626424675
Deaths,Estonia,Female,70 to 74,Breast cancer,Rate,2019,86.88653166,114.456021,63.59033546
Deaths,Estonia,Male,75 to 79,Breast cancer,Number,2019,0.248090233,0.457738802,0.1180577
Deaths,Estonia,Female,75 to 79,Breast cancer,Number,2019,31.93075214,41.84330862,23.28249827
Deaths,Estonia,Male,75 to 79,Breast cancer,Rate,2019,1.438850065,2.654749839,0.684699788
Deaths,Estonia,Female,75 to 79,Breast cancer,Rate,2019,93.30265631,122.2674563,68.03218804
Deaths,Estonia,Male,All Ages,Breast cancer,Number,2019,2.528490805,3.430251854,1.79714812
Deaths,Estonia,Female,All Ages,Breast cancer,Number,2019,257.5554823,323.4621554,203.6251698
Deaths,Estonia,Male,All Ages,Breast cancer,Rate,2019,0.408866287,0.554684374,0.290605478
Deaths,Estonia,Female,All Ages,Breast cancer,Rate,2019,37.11462704,46.61200434,29.34308432
Deaths,Estonia,Male,80 to 84,Breast cancer,Number,2019,0.308538674,0.607726476,0.123005234
Deaths,Estonia,Female,80 to 84,Breast cancer,Number,2019,32.43119251,43.11384554,22.67315966
Deaths,Estonia,Male,80 to 84,Breast cancer,Rate,2019,2.65996648,5.239317443,1.060449876
Deaths,Estonia,Female,80 to 84,Breast cancer,Rate,2019,113.091816,150.3436263,79.0642774
Deaths,Estonia,Male,85 to 89,Breast cancer,Number,2019,0.336794412,0.675699313,0.15016839
Deaths,Estonia,Female,85 to 89,Breast cancer,Number,2019,26.42284445,35.78196065,19.09764956
Deaths,Estonia,Male,85 to 89,Breast cancer,Rate,2019,5.876579408,11.78998383,2.620223019
Deaths,Estonia,Female,85 to 89,Breast cancer,Rate,2019,151.0447366,204.5456095,109.170663
Deaths,Estonia,Male,90 to 94,Breast cancer,Number,2019,0.245625204,0.47431751,0.115418634
Deaths,Estonia,Female,90 to 94,Breast cancer,Number,2019,15.5356285,20.92202788,10.95864628
Deaths,Estonia,Male,90 to 94,Breast cancer,Rate,2019,13.764576,26.58025038,6.46793788
Deaths,Estonia,Female,90 to 94,Breast cancer,Rate,2019,208.4554174,280.7295535,147.0419549
Deaths,Norway,Male,1 to 4,All causes,Number,2019,14.8337152,16.36947411,13.46746817
Deaths,Norway,Female,1 to 4,All causes,Number,2019,12.71289133,13.54194974,11.95153464
Deaths,Norway,Male,1 to 4,All causes,Rate,2019,12.18559554,13.44719027,11.06325138
Deaths,Norway,Female,1 to 4,All causes,Rate,2019,11.00179189,11.71926268,10.34291048
Deaths,Norway,Male,5 to 9,All causes,Number,2019,11.90394821,12.65585483,11.22079544
Deaths,Norway,Female,5 to 9,All causes,Number,2019,10.06218886,10.37806879,9.767188465
Deaths,Norway,Male,5 to 9,All causes,Rate,2019,7.220116459,7.676171313,6.805762966
Deaths,Norway,Female,5 to 9,All causes,Rate,2019,6.43194159,6.633858025,6.243371755
Deaths,Norway,Male,10 to 14,All causes,Number,2019,14.48635994,15.0436188,13.93874875
Deaths,Norway,Female,10 to 14,All causes,Number,2019,11.45648719,11.70977309,11.21015513
Deaths,Norway,Male,10 to 14,All causes,Rate,2019,8.837901999,9.177876926,8.503812964
Deaths,Norway,Female,10 to 14,All causes,Rate,2019,7.345652349,7.508053804,7.187709551
Deaths,Norway,Male,15 to 19,All causes,Number,2019,53.79498457,55.38203293,52.31156097
Deaths,Norway,Female,15 to 19,All causes,Number,2019,25.07475831,25.62388129,24.56049584
Deaths,Norway,Male,15 to 19,All causes,Rate,2019,32.62473482,33.58722291,31.72509144
Deaths,Norway,Female,15 to 19,All causes,Rate,2019,16.1589649,16.51283706,15.82755795
Deaths,Norway,Male,20 to 24,All causes,Number,2019,96.25673433,98.64096919,93.95437902
Deaths,Norway,Female,20 to 24,All causes,Number,2019,31.09683393,32.07239584,30.17793752
Deaths,Norway,Male,20 to 24,All causes,Rate,2019,54.44232282,55.79083401,53.14012228
Deaths,Norway,Female,20 to 24,All causes,Rate,2019,18.83287399,19.42369409,18.27637166
Deaths,Norway,Male,25 to 29,All causes,Number,2019,109.6262941,111.8245486,107.5031801
Deaths,Norway,Female,25 to 29,All causes,Number,2019,38.96701625,40.34048128,37.67268723
Deaths,Norway,Male,25 to 29,All causes,Rate,2019,57.2591364,58.40731127,56.15020835
Deaths,Norway,Female,25 to 29,All causes,Rate,2019,21.38897678,22.14287109,20.6785202
Deaths,Norway,Male,30 to 34,All causes,Number,2019,123.6721833,126.2329242,121.1941289
Deaths,Norway,Female,30 to 34,All causes,Number,2019,53.1491102,54.94303842,51.46285943
Deaths,Norway,Male,30 to 34,All causes,Rate,2019,65.49239027,66.84846757,64.18010078
Deaths,Norway,Female,30 to 34,All causes,Rate,2019,29.52946634,30.52616681,28.5925911
Deaths,Norway,Male,35 to 39,All causes,Number,2019,156.6934821,160.5430578,153.0289451
Deaths,Norway,Female,35 to 39,All causes,Number,2019,78.02282224,80.61865249,75.58914554
Deaths,Norway,Male,35 to 39,All causes,Rate,2019,85.25327616,87.34774071,83.25948692
Deaths,Norway,Female,35 to 39,All causes,Rate,2019,45.46460086,46.97721451,44.04647554
Deaths,Norway,Male,40 to 44,All causes,Number,2019,194.7576671,200.3411757,189.4672578
Deaths,Norway,Female,40 to 44,All causes,Number,2019,121.9430651,125.9040679,118.2496837
Deaths,Norway,Male,40 to 44,All causes,Rate,2019,107.3576578,110.4354951,104.4413878
Deaths,Norway,Female,40 to 44,All causes,Rate,2019,71.56944726,73.89419427,69.40176949
Deaths,Norway,Male,45 to 49,All causes,Number,2019,329.2874655,340.0515719,319.2826851
Deaths,Norway,Female,45 to 49,All causes,Number,2019,221.3966856,228.6316015,214.6792191
Deaths,Norway,Male,45 to 49,All causes,Rate,2019,168.8684935,174.3886503,163.7377419
Deaths,Norway,Female,45 to 49,All causes,Rate,2019,120.0532956,123.9764596,116.4107208
Deaths,Norway,Male,50 to 54,All causes,Number,2019,514.7148848,532.0566291,498.7013969
Deaths,Norway,Female,50 to 54,All causes,Number,2019,341.828335,353.0036733,331.4885734
Deaths,Norway,Male,50 to 54,All causes,Rate,2019,272.9817764,282.1790627,264.4889379
Deaths,Norway,Female,50 to 54,All causes,Rate,2019,191.9517243,198.2271709,186.145491
Deaths,Norway,Male,55 to 59,All causes,Number,2019,720.0295073,744.482498,697.3550422
Deaths,Norway,Female,55 to 59,All causes,Number,2019,469.8848694,484.9543516,455.9814123
Deaths,Norway,Male,55 to 59,All causes,Rate,2019,432.0479305,446.7207514,418.4422996
Deaths,Norway,Female,55 to 59,All causes,Rate,2019,294.3094832,303.7481602,285.6011388
Deaths,Norway,Male,60 to 64,All causes,Number,2019,1171.793563,1208.826441,1136.926175
Deaths,Norway,Female,60 to 64,All causes,Number,2019,769.878511,792.5657867,748.8521492
Deaths,Norway,Male,60 to 64,All causes,Rate,2019,766.0677025,790.278188,743.2729195
Deaths,Norway,Female,60 to 64,All causes,Rate,2019,509.6890723,524.7089181,495.7688152
Deaths,Norway,Male,65 to 69,All causes,Number,2019,1652.873247,1702.609303,1606.069112
Deaths,Norway,Female,65 to 69,All causes,Number,2019,1112.064851,1141.62696,1084.529513
Deaths,Norway,Male,65 to 69,All causes,Rate,2019,1211.42585,1247.87846,1177.122107
Deaths,Norway,Female,65 to 69,All causes,Rate,2019,812.1956345,833.7862964,792.0852232
Deaths,Norway,Male,70 to 74,All causes,Number,2019,2650.027468,2726.327941,2578.10137
Deaths,Norway,Female,70 to 74,All causes,Number,2019,1781.14068,1826.768465,1738.549731
Deaths,Norway,Male,70 to 74,All causes,Rate,2019,2113.970338,2174.836476,2056.593711
Deaths,Norway,Female,70 to 74,All causes,Rate,2019,1365.427151,1400.405532,1332.776818
Deaths,Norway,Male,75 to 79,All causes,Number,2019,2699.730184,2771.963018,2631.53274
Deaths,Norway,Female,75 to 79,All causes,Number,2019,2173.657243,2227.232394,2123.460715
Deaths,Norway,Male,75 to 79,All causes,Rate,2019,3523.572062,3617.847259,3434.563683
Deaths,Norway,Female,75 to 79,All causes,Rate,2019,2496.352835,2557.881616,2438.704259
Deaths,Norway,Male,All Ages,All causes,Number,2019,20346.63702,20841.87096,19886.28498
Deaths,Norway,Female,All Ages,All causes,Number,2019,21039.24244,21489.75494,20611.02963
Deaths,Norway,Male,All Ages,All causes,Rate,2019,754.0589902,772.4126673,736.9980582
Deaths,Norway,Female,All Ages,All causes,Rate,2019,793.7644057,810.7612528,777.6088769
Deaths,Norway,Male,80 to 84,All causes,Number,2019,3187.092741,3261.402863,3116.204477
Deaths,Norway,Female,80 to 84,All causes,Number,2019,2855.809395,2919.286025,2796.31372
Deaths,Norway,Male,80 to 84,All causes,Rate,2019,6790.770987,6949.10432,6639.728639
Deaths,Norway,Female,80 to 84,All causes,Rate,2019,4602.493076,4704.793585,4506.608375
Deaths,Norway,Male,85 to 89,All causes,Number,2019,3229.926889,3288.984319,3173.508342
Deaths,Norway,Female,85 to 89,All causes,Number,2019,3943.631239,4030.800785,3861.557525
Deaths,Norway,Male,85 to 89,All causes,Rate,2019,11680.12172,11893.68629,11476.09992
Deaths,Norway,Female,85 to 89,All causes,Rate,2019,8831.698828,9026.913625,8647.896063
Deaths,Norway,Male,90 to 94,All causes,Number,2019,2330.418275,2365.364416,2296.745329
Deaths,Norway,Female,90 to 94,All causes,Number,2019,3937.630634,4008.601495,3870.577558
Deaths,Norway,Male,90 to 94,All causes,Rate,2019,19603.69767,19897.66789,19320.43768
Deaths,Norway,Female,90 to 94,All causes,Rate,2019,15566.3193,15846.8827,15301.24375
Deaths,Norway,Male,95 plus,All causes,Number,2019,1022.914698,1036.066592,1010.889021
Deaths,Norway,Female,95 plus,All causes,Number,2019,2997.4082,3032.899239,2962.357867
Deaths,Norway,Male,95 plus,All causes,Rate,2019,31315.78898,31718.42463,30947.63163
Deaths,Norway,Female,95 plus,All causes,Rate,2019,27768.87635,28097.67583,27444.15969
Deaths,Estonia,Male,1 to 4,All causes,Number,2019,4.521414618,5.652340238,3.68090738
Deaths,Estonia,Female,1 to 4,All causes,Number,2019,4.379648124,5.255068957,3.699611609
Deaths,Estonia,Male,1 to 4,All causes,Rate,2019,15.6152094,19.5209871,12.71242396
Deaths,Estonia,Female,1 to 4,All causes,Rate,2019,16.00706158,19.20661433,13.52161388
Deaths,Estonia,Male,5 to 9,All causes,Number,2019,4.323236518,4.977616778,3.803852066
Deaths,Estonia,Female,5 to 9,All causes,Number,2019,3.240006467,3.581901554,2.961168464
Deaths,Estonia,Male,5 to 9,All causes,Rate,2019,11.48117215,13.21900268,10.10184851
Deaths,Estonia,Female,5 to 9,All causes,Rate,2019,9.030557728,9.983488949,8.253379439
Deaths,Estonia,Male,10 to 14,All causes,Number,2019,5.051482595,5.889554342,4.363181199
Deaths,Estonia,Female,10 to 14,All causes,Number,2019,3.763558168,4.334255126,3.284252661
Deaths,Estonia,Male,10 to 14,All causes,Rate,2019,13.57427456,15.82632943,11.72468051
Deaths,Estonia,Female,10 to 14,All causes,Rate,2019,10.71521793,12.34004795,9.350588312
Deaths,Estonia,Male,15 to 19,All causes,Number,2019,15.97749663,19.5775295,12.9328354
Deaths,Estonia,Female,15 to 19,All causes,Number,2019,6.655541128,7.794377868,5.700871669
Deaths,Estonia,Male,15 to 19,All causes,Rate,2019,50.75326242,62.18893453,41.08175418
Deaths,Estonia,Female,15 to 19,All causes,Rate,2019,22.23498127,26.03963263,19.0456001
Deaths,Estonia,Male,20 to 24,All causes,Number,2019,35.19960242,42.81186207,28.67100784
Deaths,Estonia,Female,20 to 24,All causes,Number,2019,10.52438668,13.56099793,8.099553103
Deaths,Estonia,Male,20 to 24,All causes,Rate,2019,107.8378371,131.1588283,87.83677262
Deaths,Estonia,Female,20 to 24,All causes,Rate,2019,33.76479584,43.50698434,25.98533913
Deaths,Estonia,Male,25 to 29,All causes,Number,2019,72.41460812,84.84501121,61.43797926
Deaths,Estonia,Female,25 to 29,All causes,Number,2019,16.84579278,22.39952308,12.50406422
Deaths,Estonia,Male,25 to 29,All causes,Rate,2019,158.8628234,186.1325827,134.7823471
Deaths,Estonia,Female,25 to 29,All causes,Rate,2019,40.66684141,54.07390821,30.18562577
Deaths,Estonia,Male,30 to 34,All causes,Number,2019,112.6457394,132.7315211,94.9772393
Deaths,Estonia,Female,30 to 34,All causes,Number,2019,26.09703137,34.33080002,19.57404388
Deaths,Estonia,Male,30 to 34,All causes,Rate,2019,219.7482947,258.9314568,185.2807437
Deaths,Estonia,Female,30 to 34,All causes,Rate,2019,55.35291274,72.81708602,41.51737903
Deaths,Estonia,Male,35 to 39,All causes,Number,2019,116.8914247,142.1968755,95.05918961
Deaths,Estonia,Female,35 to 39,All causes,Number,2019,35.88061434,46.99668742,26.95124924
Deaths,Estonia,Male,35 to 39,All causes,Rate,2019,247.8015828,301.4473552,201.518783
Deaths,Estonia,Female,35 to 39,All causes,Rate,2019,80.61910075,105.5954796,60.55597202
Deaths,Estonia,Male,40 to 44,All causes,Number,2019,157.8203377,197.8355715,123.9225256
Deaths,Estonia,Female,40 to 44,All causes,Number,2019,54.54003558,70.81764014,41.28053973
Deaths,Estonia,Male,40 to 44,All causes,Rate,2019,346.2771955,434.0755308,271.9012344
Deaths,Estonia,Female,40 to 44,All causes,Rate,2019,124.0686357,161.0972179,93.90570049
Deaths,Estonia,Male,45 to 49,All causes,Number,2019,233.8201769,301.2338578,177.9293109
Deaths,Estonia,Female,45 to 49,All causes,Number,2019,89.71793865,116.2967194,67.94671898
Deaths,Estonia,Male,45 to 49,All causes,Rate,2019,519.6018798,669.4104881,395.3995999
Deaths,Estonia,Female,45 to 49,All causes,Rate,2019,199.8202175,259.0166038,151.3312541
Deaths,Estonia,Male,50 to 54,All causes,Number,2019,309.055642,399.9763129,233.6926211
Deaths,Estonia,Female,50 to 54,All causes,Number,2019,130.7498422,169.0030381,99.25615091
Deaths,Estonia,Male,50 to 54,All causes,Rate,2019,778.2119794,1007.153133,588.4454854
Deaths,Estonia,Female,50 to 54,All causes,Rate,2019,311.1249495,402.1500968,236.1843381
Deaths,Estonia,Male,55 to 59,All causes,Number,2019,491.266709,635.3205056,371.6075048
Deaths,Estonia,Female,55 to 59,All causes,Number,2019,221.7405484,284.7390314,169.5510504
Deaths,Estonia,Male,55 to 59,All causes,Rate,2019,1194.605575,1544.898939,903.6321588
Deaths,Estonia,Female,55 to 59,All causes,Rate,2019,477.6725398,613.383602,365.2461467
Deaths,Estonia,Male,60 to 64,All causes,Number,2019,690.5074583,876.3529822,533.3907862
Deaths,Estonia,Female,60 to 64,All causes,Number,2019,335.1393749,421.7280476,261.9735747
Deaths,Estonia,Male,60 to 64,All causes,Rate,2019,1835.348844,2329.320869,1417.737276
Deaths,Estonia,Female,60 to 64,All causes,Rate,2019,714.7456111,899.4116886,558.7062481
Deaths,Estonia,Male,65 to 69,All causes,Number,2019,833.2737304,1043.021474,653.2251606
Deaths,Estonia,Female,65 to 69,All causes,Number,2019,496.8287758,611.6505966,397.9160397
Deaths,Estonia,Male,65 to 69,All causes,Rate,2019,2625.825759,3286.786266,2058.453771
Deaths,Estonia,Female,65 to 69,All causes,Rate,2019,1100.023481,1354.249293,881.0218095
Deaths,Estonia,Male,70 to 74,All causes,Number,2019,826.0606076,1022.24519,655.4114731
Deaths,Estonia,Female,70 to 74,All causes,Number,2019,655.4004104,800.3015826,529.6575308
Deaths,Estonia,Male,70 to 74,All causes,Rate,2019,3726.022895,4610.931629,2956.294165
Deaths,Estonia,Female,70 to 74,All causes,Rate,2019,1810.557395,2210.849925,1463.19005
Deaths,Estonia,Male,75 to 79,All causes,Number,2019,945.3475347,1149.44068,764.0631762
Deaths,Estonia,Female,75 to 79,All causes,Number,2019,1098.614895,1329.292072,896.2178556
Deaths,Estonia,Male,75 to 79,All causes,Rate,2019,5482.736449,6666.416406,4431.340721
Deaths,Estonia,Female,75 to 79,All causes,Rate,2019,3210.18708,3884.233004,2618.776601
Deaths,Estonia,Male,All Ages,All causes,Number,2019,7139.056476,8693.443093,5780.928769
Deaths,Estonia,Female,All Ages,All causes,Number,2019,8749.612746,10394.54933,7285.191047
Deaths,Estonia,Male,All Ages,All causes,Rate,2019,1154.411757,1405.761804,934.7974985
Deaths,Estonia,Female,All Ages,All causes,Rate,2019,1260.849161,1497.890156,1049.820979
Deaths,Estonia,Male,80 to 84,All causes,Number,2019,989.954547,1174.112586,821.3369899
Deaths,Estonia,Female,80 to 84,All causes,Number,2019,1732.496604,2048.399238,1447.881727
Deaths,Estonia,Male,80 to 84,All causes,Rate,2019,8534.573249,10122.23228,7080.891465
Deaths,Estonia,Female,80 to 84,All causes,Rate,2019,6041.442578,7143.036436,5048.953224
Deaths,Estonia,Male,85 to 89,All causes,Number,2019,787.9681693,896.9616105,683.4243462
Deaths,Estonia,Female,85 to 89,All causes,Number,2019,1892.166893,2226.014113,1586.135913
Deaths,Estonia,Male,85 to 89,All causes,Rate,2019,13748.91434,15650.69356,11924.77458
Deaths,Estonia,Female,85 to 89,All causes,Rate,2019,10816.46794,12724.88721,9067.058684
Deaths,Estonia,Male,90 to 94,All causes,Number,2019,399.10748,441.7069589,356.374087
Deaths,Estonia,Female,90 to 94,All causes,Number,2019,1430.828557,1625.705181,1246.344198
Deaths,Estonia,Male,90 to 94,All causes,Rate,2019,22365.56005,24752.78968,19970.82601
Deaths,Estonia,Female,90 to 94,All causes,Rate,2019,19198.706,21813.53988,16723.31441
Deaths,Estonia,Male,95 plus,All causes,Number,2019,92.9971303,100.8482454,84.92364899
Deaths,Estonia,Female,95 plus,All causes,Number,2019,492.109447,539.6031626,447.0177184
Deaths,Estonia,Male,95 plus,All causes,Rate,2019,34814.94627,37754.13535,31792.51088
Deaths,Estonia,Female,95 plus,All causes,Rate,2019,32646.74307,35797.49569,29655.33926
Deaths,Estonia,Male,95 plus,Breast cancer,Number,2019,0.030758252,0.056458816,0.013890165
Deaths,Estonia,Female,95 plus,Breast cancer,Number,2019,4.367556225,6.296139967,2.764299458
Deaths,Estonia,Male,95 plus,Breast cancer,Rate,2019,11.51483787,21.13625058,5.200002885
Deaths,Estonia,Female,95 plus,Breast cancer,Rate,2019,289.7454759,417.6885144,183.3847628
Deaths,Estonia,Male,1 to 4,Prostate cancer,Number,2019,0,0,0
Deaths,Estonia,Male,1 to 4,Prostate cancer,Rate,2019,0,0,0
Deaths,Estonia,Male,5 to 9,Prostate cancer,Number,2019,0,0,0
Deaths,Estonia,Male,5 to 9,Prostate cancer,Rate,2019,0,0,0
Deaths,Estonia,Male,10 to 14,Prostate cancer,Number,2019,0,0,0
Deaths,Estonia,Male,10 to 14,Prostate cancer,Rate,2019,0,0,0
Deaths,Estonia,Male,15 to 19,Prostate cancer,Number,2019,0,0,0
Deaths,Estonia,Male,15 to 19,Prostate cancer,Rate,2019,0,0,0
Deaths,Estonia,Male,20 to 24,Prostate cancer,Number,2019,0.009567104,0.021872413,0.005466934
Deaths,Estonia,Male,20 to 24,Prostate cancer,Rate,2019,0.029309872,0.067008532,0.01674855
Deaths,Estonia,Male,25 to 29,Prostate cancer,Number,2019,0.018999952,0.040985965,0.011041244
Deaths,Estonia,Male,25 to 29,Prostate cancer,Rate,2019,0.041682004,0.089914814,0.024222228
Deaths,Estonia,Male,30 to 34,Prostate cancer,Number,2019,0.036908891,0.071834772,0.024658074
Deaths,Estonia,Male,30 to 34,Prostate cancer,Rate,2019,0.072001532,0.140134627,0.048102749
Deaths,Estonia,Male,35 to 39,Prostate cancer,Number,2019,0.047062871,0.090476431,0.028864634
Deaths,Estonia,Male,35 to 39,Prostate cancer,Rate,2019,0.09976997,0.191803657,0.061190989
Deaths,Estonia,Male,40 to 44,Prostate cancer,Number,2019,0.198373017,0.323212339,0.111326725
Deaths,Estonia,Male,40 to 44,Prostate cancer,Rate,2019,0.435254752,0.709167551,0.244264501
Deaths,Estonia,Male,45 to 49,Prostate cancer,Number,2019,0.72629807,1.17261403,0.41859404
Deaths,Estonia,Male,45 to 49,Prostate cancer,Rate,2019,1.61400033,2.605816411,0.930211638
Deaths,Estonia,Male,50 to 54,Prostate cancer,Number,2019,1.969447559,2.993303163,1.149510477
Deaths,Estonia,Male,50 to 54,Prostate cancer,Rate,2019,4.959131869,7.537232984,2.894504103
Deaths,Estonia,Male,55 to 59,Prostate cancer,Number,2019,7.410817223,11.58290445,3.74162164
Deaths,Estonia,Male,55 to 59,Prostate cancer,Rate,2019,18.02076836,28.16596763,9.098442836
Deaths,Estonia,Male,60 to 64,Prostate cancer,Number,2019,18.15761549,26.54902734,10.50582434
Deaths,Estonia,Male,60 to 64,Prostate cancer,Rate,2019,48.26241658,70.56654647,27.9241771
Deaths,Estonia,Male,65 to 69,Prostate cancer,Number,2019,31.7257821,45.17743468,17.59110022
Deaths,Estonia,Male,65 to 69,Prostate cancer,Rate,2019,99.97480159,142.3638684,55.43336168
Deaths,Estonia,Male,70 to 74,Prostate cancer,Number,2019,38.13449024,52.94577445,20.1975687
Deaths,Estonia,Male,70 to 74,Prostate cancer,Rate,2019,172.0091509,238.8168204,91.10300469
Deaths,Estonia,Male,75 to 79,Prostate cancer,Number,2019,55.68637595,75.83215954,29.3564492
Deaths,Estonia,Male,75 to 79,Prostate cancer,Rate,2019,322.964531,439.8041249,170.2587336
Deaths,Estonia,Male,All Ages,Prostate cancer,Number,2019,280.1690574,364.3042183,138.4197598
Deaths,Estonia,Male,All Ages,Prostate cancer,Rate,2019,45.30436968,58.90933543,22.38298557
Deaths,Estonia,Male,80 to 84,Prostate cancer,Number,2019,63.04840284,88.25765306,25.7517033
Deaths,Estonia,Male,80 to 84,Prostate cancer,Rate,2019,543.5514326,760.8848377,222.009989
Deaths,Estonia,Male,85 to 89,Prostate cancer,Number,2019,42.03564874,59.96278173,15.99522299
Deaths,Estonia,Male,85 to 89,Prostate cancer,Rate,2019,733.4617771,1046.264534,279.0936986
Deaths,Estonia,Male,90 to 94,Prostate cancer,Number,2019,18.52262391,27.31059694,6.809700514
Deaths,Estonia,Male,90 to 94,Prostate cancer,Rate,2019,1037.988206,1530.456898,381.6083973
Deaths,Estonia,Male,95 plus,Prostate cancer,Number,2019,2.440643463,3.891509571,1.227859218
Deaths,Estonia,Male,95 plus,Prostate cancer,Rate,2019,913.6934738,1456.848143,459.668514
Deaths,Norway,Male,60 to 64,Prostate cancer,Number,2019,50.50077704,73.10876748,40.32978594
Deaths,Norway,Male,60 to 64,Prostate cancer,Rate,2019,33.01521313,47.79533468,26.36586121
Deaths,Norway,Male,65 to 69,Prostate cancer,Number,2019,98.95754446,139.1486358,79.52656286
Deaths,Norway,Male,65 to 69,Prostate cancer,Rate,2019,72.52808261,101.9849857,58.28670418
Deaths,Norway,Male,70 to 74,Prostate cancer,Number,2019,189.4977584,269.9105437,155.608021
Deaths,Norway,Male,70 to 74,Prostate cancer,Rate,2019,151.1654672,215.3120638,124.1310684
Deaths,Norway,Male,75 to 79,Prostate cancer,Number,2019,232.7996235,331.8090172,197.5496113
Deaths,Norway,Male,75 to 79,Prostate cancer,Rate,2019,303.8400853,433.0629001,257.833281
Deaths,Norway,Male,All Ages,Prostate cancer,Number,2019,1370.079601,1773.233843,1096.01901
Deaths,Norway,Male,All Ages,Prostate cancer,Rate,2019,50.77599997,65.71714625,40.61914444
Deaths,Norway,Male,80 to 84,Prostate cancer,Number,2019,277.914742,373.7773817,216.2745711
Deaths,Norway,Male,80 to 84,Prostate cancer,Rate,2019,592.1557732,796.4112768,460.8184328
Deaths,Norway,Male,85 to 89,Prostate cancer,Number,2019,275.2583076,342.7332463,212.3031875
Deaths,Norway,Male,85 to 89,Prostate cancer,Rate,2019,995.3942139,1239.398343,767.7347371
Deaths,Norway,Male,90 to 94,Prostate cancer,Number,2019,168.4618136,199.5050231,117.0230487
Deaths,Norway,Male,90 to 94,Prostate cancer,Rate,2019,1417.116617,1678.255014,984.4088896
Deaths,Norway,Male,95 plus,Prostate cancer,Number,2019,51.92013342,62.94983127,34.85925285
Deaths,Norway,Male,95 plus,Prostate cancer,Rate,2019,1589.497096,1927.163268,1067.190655
Deaths,Norway,Male,1 to 4,Breast cancer,Number,2019,0,0,0
Deaths,Norway,Female,1 to 4,Breast cancer,Number,2019,0,0,0
Deaths,Norway,Male,1 to 4,Breast cancer,Rate,2019,0,0,0
Deaths,Norway,Female,1 to 4,Breast cancer,Rate,2019,0,0,0
Deaths,Norway,Male,5 to 9,Breast cancer,Number,2019,0,0,0
Deaths,Norway,Female,5 to 9,Breast cancer,Number,2019,0,0,0
Deaths,Norway,Male,5 to 9,Breast cancer,Rate,2019,0,0,0
Deaths,Norway,Female,5 to 9,Breast cancer,Rate,2019,0,0,0
Deaths,Norway,Male,10 to 14,Breast cancer,Number,2019,0,0,0
Deaths,Norway,Female,10 to 14,Breast cancer,Number,2019,0,0,0
Deaths,Norway,Male,10 to 14,Breast cancer,Rate,2019,0,0,0
Deaths,Norway,Female,10 to 14,Breast cancer,Rate,2019,0,0,0
